levelProperties posGlobal:(-194.0, -22.0);designerFlag:3
CameraBounds myRect:(x:-26.00, y:-19.00, width:52.00, height:38.00)
DamageableGround myRect:(x:14.50, y:-12.50, width:3.00, height:1.00);doRegen:True
DamageableGround myRect:(x:14.50, y:5.50, width:3.00, height:1.00);doRegen:True
DamageableGround myRect:(x:-10.50, y:-6.50, width:3.00, height:1.00);doRegen:True;canEatGems:False;dieFromBounce:False;dieFromPlayerLeave:True;dieFromVel:True
DamageableGround myRect:(x:-10.50, y:6.50, width:3.00, height:1.00);doRegen:True;canEatGems:False;dieFromBounce:False;dieFromPlayerLeave:True;dieFromVel:True
Ground myRect:(x:-19.50, y:-17.50, width:5.00, height:3.00);colorType:0
Ground myRect:(x:0.00, y:-5.00, width:6.00, height:6.00);colorType:0
Ground myRect:(x:21.50, y:12.00, width:1.00, height:2.00);colorType:0
Ground myRect:(x:4.00, y:-5.50, width:4.00, height:5.00);colorType:0
Ground myRect:(x:-10.50, y:-10.50, width:5.00, height:5.00);colorType:0
Ground myRect:(x:-21.50, y:3.50, width:9.00, height:29.00);colorType:0
Ground myRect:(x:4.50, y:-19.00, width:43.00, height:2.00);colorType:0
Ground myRect:(x:0.00, y:19.00, width:52.00, height:2.00);colorType:0
Ground myRect:(x:24.00, y:-2.50, width:4.00, height:31.00);colorType:0
Ground myRect:(x:-21.50, y:-18.50, width:9.00, height:3.00);colorType:0
Ground myRect:(x:8.00, y:-3.50, width:4.00, height:9.00);colorType:0
Platform myRect:(x:19.50, y:12.50, width:3.00, height:1.00)
PlayerStart pos:(-20.0, -15.0)
Spikes myRect:(x:3.00, y:-2.50, width:6.00, height:1.00);rotation:0
Spikes myRect:(x:-10.50, y:-7.50, width:5.00, height:1.00);rotation:0
Spikes myRect:(x:2.50, y:-17.50, width:39.00, height:1.00);rotation:0
Spikes myRect:(x:8.00, y:1.50, width:4.00, height:1.00);rotation:0
