roomProperties posGlobal:(456.0, -278.0);designerFlag:4
CameraBounds myRect:(x:-28.00, y:-19.00, width:50.00, height:38.00)
Ground myRect:(x:-3.50, y:19.50, width:53.00, height:3.00)
Ground myRect:(x:-13.50, y:-18.00, width:33.00, height:4.00)
Ground myRect:(x:-23.00, y:-8.00, width:6.00, height:8.00)
Ground myRect:(x:-27.00, y:3.50, width:6.00, height:29.00)
Ground myRect:(x:-20.50, y:7.50, width:19.00, height:23.00)
Ground myRect:(x:-1.00, y:10.50, width:2.00, height:17.00)
Ground myRect:(x:-11.50, y:2.00, width:3.00, height:12.00)
Ground myRect:(x:-10.00, y:8.50, width:6.00, height:1.00)
Ground myRect:(x:19.50, y:-3.00, width:7.00, height:28.00)
Ground myRect:(x:-6.00, y:18.50, width:10.00, height:5.00)
Ground myRect:(x:-8.00, y:-4.50, width:6.00, height:1.00)
Ground myRect:(x:16.50, y:9.50, width:15.00, height:7.00)
Ground myRect:(x:8.50, y:-18.50, width:29.00, height:3.00)
Platform myRect:(x:8.00, y:12.50, width:2.00, height:1.00)
Platform myRect:(x:-18.00, y:-11.50, width:4.00, height:1.00)
PlayerStart pos:(-18.1, -9.4)
Spikes myRect:(x:15.50, y:-5.00, width:24.00, height:1.00);rotation:90
Spikes myRect:(x:-7.00, y:-5.50, width:4.00, height:1.00);rotation:180
Spikes myRect:(x:-8.50, y:7.50, width:3.00, height:1.00);rotation:180
Spikes myRect:(x:-1.00, y:1.50, width:2.00, height:1.00);rotation:180
Spikes myRect:(x:6.50, y:-16.50, width:21.00, height:1.00);rotation:0
