roomProperties posGlobal:(-164.0, -392.0);designerFlag:3
CameraBounds myRect:(x:-26.00, y:-19.00, width:52.00, height:38.00)
DamageableGround myRect:(x:14.50, y:5.50, width:3.00, height:1.00);doRegen:True;dieFromPlayerLeave:True
DamageableGround myRect:(x:-10.50, y:-6.50, width:3.00, height:1.00);doRegen:True;dieFromPlayerLeave:True
DamageableGround myRect:(x:14.50, y:-12.50, width:3.00, height:1.00);doRegen:True;dieFromPlayerLeave:True
DamageableGround myRect:(x:-10.50, y:6.50, width:3.00, height:1.00);doRegen:True;dieFromPlayerLeave:True
Ground myRect:(x:-21.50, y:-13.50, width:9.00, height:13.00)
Ground myRect:(x:7.00, y:-3.50, width:4.00, height:9.00)
Ground myRect:(x:-19.00, y:-13.00, width:4.00, height:14.00)
Ground myRect:(x:24.00, y:-2.50, width:4.00, height:31.00)
Ground myRect:(x:-7.50, y:18.50, width:37.00, height:3.00)
Ground myRect:(x:4.50, y:-19.00, width:43.00, height:2.00)
Ground myRect:(x:-21.50, y:8.50, width:9.00, height:19.00)
Ground myRect:(x:-10.50, y:-10.50, width:5.00, height:5.00)
Ground myRect:(x:3.00, y:-5.50, width:4.00, height:5.00)
Ground myRect:(x:21.50, y:12.00, width:1.00, height:2.00)
Ground myRect:(x:-1.50, y:-4.50, width:5.00, height:7.00)
Ground myRect:(x:18.50, y:19.00, width:15.00, height:2.00)
Platform myRect:(x:19.50, y:12.50, width:3.00, height:1.00)
PlayerStart pos:(-20.1, -4.8)
Spikes myRect:(x:7.00, y:1.50, width:4.00, height:1.00);rotation:0
Spikes myRect:(x:2.50, y:-17.50, width:39.00, height:1.00);rotation:0
Spikes myRect:(x:-10.50, y:-7.50, width:5.00, height:1.00);rotation:0
Spikes myRect:(x:2.00, y:-2.50, width:6.00, height:1.00);rotation:0
